"","plot","pNDVIvalues","pGNDVIvalues","pGDVI2values","pREDvalues","pGREvalues","pNIRvalues","pREGvalues","ndvipercent.1","gndvipercent.1","gdvi2percent.1","ndvipercent.25","gndvipercent.25","gdvi2percent.25","ndviavg.1","gndviavg.1","gdvi2avg.1"
"404",404,0.782267441165699,0.657869978784579,0.96514608220273,1794.03964525759,3135.20378458485,15609.0950785757,9759.32325024981,1,1,1,1,1,1,0.782267441165699,0.657869978784579,0.96514608220273
"405",405,0.75198218206149,0.635992609774702,0.9550103779834,1885.46425331316,3054.34790395744,14057.1143545606,8940.97122236878,1,1,1,1,1,1,0.75198218206149,0.635992609774702,0.9550103779834
"406",406,0.751924417953954,0.631746644077271,0.950908910518935,1827.22156730258,2979.96257342597,13598.0172940693,8723.61194937056,1,1,1,1,0.999697684261443,1,0.751924417953954,0.631746644077271,0.950908910518935
"407",407,0.458686990136156,0.470778997522784,0.744547000370843,3265.33130361114,3177.17144976083,8980.38692673361,6352.31827823825,1,1,1,1,0.999973525362703,1,0.458686990136156,0.470778997522784,0.744547000370843
"408",408,0.701919065058612,0.595772102637676,0.92053179314167,1953.00212947623,2957.77208142179,12131.6210849347,8956.95556542463,1,1,1,0.999921162589021,0.999973720863007,1,0.701919065058612,0.595772102637676,0.92053179314167
"409",409,0.753977268594638,0.653385301020093,0.954232796401096,1595.69269618961,2408.17779085097,11736.6079902573,7654.41210573938,1,1,1,1,1,1,0.753977268594638,0.653385301020093,0.954232796401096
"410",410,0.821486777200183,0.7132897366737,0.977451299455365,1280.25287793359,2268.74409228108,14012.6663257755,8451.56152852115,1,1,1,1,1,1,0.821486777200183,0.7132897366737,0.977451299455365
"411",411,0.715192676335101,0.619997461257797,0.938784651126602,2192.82780782619,3083.05193664319,12923.6913785075,8905.55571065357,1,1,1,1,0.9999365884591,1,0.715192676335101,0.619997461257797,0.938784651126602
"412",412,0.788149633114473,0.652107613038567,0.969678162312684,1637.12247896285,3011.73358853497,14425.2383197021,9427.77749763274,1,1,1,1,1,1,0.788149633114473,0.652107613038567,0.969678162312684
"413",413,0.80775454899235,0.690681403845619,0.973316127756182,1452.47145027376,2576.39944429711,14569.9650687204,9387.97797772403,1,1,1,1,1,1,0.80775454899235,0.690681403845619,0.973316127756182
"414",414,0.782848055327394,0.649410197579024,0.96671187445057,1780.51542696515,3188.36987063216,15216.8776097463,9836.33229016543,1,1,1,1,1,1,0.782848055327394,0.649410197579024,0.96671187445057
"415",415,0.72785413076028,0.646245224552428,0.944019688174269,1971.38720245867,2700.84820413786,12817.9201155459,8454.51137622151,1,1,1,1,0.999966177365893,1,0.72785413076028,0.646245224552428,0.944019688174269
"416",416,0.716447219308555,0.615294252872938,0.936521560573204,1968.49893164959,2969.89331094608,12808.451853562,8819.73776451045,1,1,1,1,1,1,0.716447219308555,0.615294252872938,0.936521560573204
"417",417,0.56383095908382,0.523790003438765,0.842811464740179,2814.38068928252,3166.49267055729,10249.1695235411,6788.57246736066,1,1,1,0.999320250620641,0.999438467904008,0.999970445679158,0.56383095908382,0.523790003438765,0.842811464740179
"418",418,0.769788092729408,0.642864534001042,0.961968337343209,1958.29313507134,3350.88958879194,15616.7840685196,9886.78251433437,1,1,1,1,1,1,0.769788092729408,0.642864534001042,0.961968337343209
"419",419,0.725722625640731,0.599541419288615,0.93985535313084,2243.67509326911,3637.74991113689,14776.3849067679,9933.77735138505,1,1,1,1,1,1,0.725722625640731,0.599541419288615,0.93985535313084
"420",420,0.592980956844429,0.562157130093358,0.863790420824484,2422.61284068784,2649.23984293328,9606.52407176128,6866.50673247924,1,1,1,0.999917805967287,0.999863009945478,1,0.592980956844429,0.562157130093358,0.863790420824484
"421",421,0.676909289516907,0.591915042126529,0.910326875848814,1592.24268129583,2159.68952417161,8827.52873047443,6171.34411901951,1,1,1,0.998061138757836,0.996703935888322,1,0.676909289516907,0.591915042126529,0.910326875848814
"422",422,0.790524716762965,0.697147084166515,0.966285212542088,1429.98588626058,2246.73145918012,13143.6239242126,8696.94321358965,1,1,1,1,0.999831972309037,1,0.790524716762965,0.697147084166515,0.966285212542088
"423",423,0.542064351639203,0.501204730039373,0.815099308023453,2940.62277267776,3264.82728347921,9937.03190620306,6936.77284745104,1,1,1,0.999972182814543,1,1,0.542064351639203,0.501204730039373,0.815099308023453
"424",424,0.685613753508867,0.594145626784207,0.911479536367513,2289.11453602956,3159.38277369275,12771.0706564307,8390.07087163691,0.999755007043547,0.999632510565321,1,0.996998836283457,0.997396949837692,0.999479389967538,0.685763939617166,0.594341780946766,0.911479536367513
"425",425,0.676174932872607,0.575744462968003,0.915441362236379,2311.44221217888,3286.81102921931,12186.8964313577,8229.36461980351,1,1,1,0.999972008397481,0.99963610916725,1,0.676174932872607,0.575744462968003,0.915441362236379
"426",426,0.726112701592093,0.616423970890677,0.942030484106802,1940.5555645356,2986.42764022117,12877.6090413693,8638.1428964854,1,1,1,1,0.99984946560289,1,0.726112701592093,0.616423970890677,0.942030484106802
"427",427,0.518350373387589,0.503142056939417,0.797140316217716,2774.13480587479,2907.3527544769,8960.10849207048,6319.73260302851,1,1,1,0.997135116619438,0.999096938934388,0.999968859963255,0.518350373387589,0.503142056939417,0.797140316217716
"428",428,0.627485495081393,0.561049121489755,0.877402436178678,2782.36429206306,3427.74515513664,12390.8618696107,8194.73151614631,0.999464487034949,0.999802705749718,0.999830890642616,0.991488162344983,0.995011273957159,0.999098083427283,0.627788460189998,0.561145046890904,0.877544480044782
"429",429,0.719555800724431,0.614894289438304,0.937593458787637,2114.11354882966,3180.89415553113,13717.4765459274,8926.87970108426,1,1,1,1,1,1,0.719555800724431,0.614894289438304,0.937593458787637
"430",430,0.375444341934619,0.403453130646804,0.638386593620329,3173.25700323757,2972.59182327717,7115.86481069255,5469.37614050786,1,1,1,0.987295388250042,0.998866978448484,1,0.375444341934619,0.403453130646804,0.638386593620329
"431",431,0.73559184081778,0.636425730519844,0.946043832349727,1698.87848546688,2532.19648188518,11758.4667975957,7634.29781299942,1,1,1,1,1,1,0.73559184081778,0.636425730519844,0.946043832349727
"432",432,0.705822671178897,0.609394545574428,0.93072474034085,1946.08674924828,2774.27286620386,11721.983667005,7506.64020032008,1,1,1,1,1,1,0.705822671178897,0.609394545574428,0.93072474034085
"433",433,0.777153152530971,0.656402762260052,0.959075582639038,1620.14227739754,2798.31088402593,14171.4325383696,8773.97915163967,1,1,1,1,1,1,0.777153152530971,0.656402762260052,0.959075582639038
"434",434,0.529185652870679,0.488080756525167,0.787063000257212,3065.7761118315,3462.67824862215,10484.1319525169,7280.165403647,1,1,1,0.999587072620162,0.999917414524032,1,0.529185652870679,0.488080756525167,0.787063000257212
"435",435,0.703207509505169,0.574002085404526,0.927139156289064,2120.4562337988,3467.57371398724,13093.2689996934,9011.11300024801,1,1,1,1,0.999971962092749,1,0.703207509505169,0.574002085404526,0.927139156289064
"436",436,0.403537492709844,0.445137917081298,0.678574496579747,3491.86600852806,3139.80139569948,8194.54595564429,5687.61380008008,1,1,1,0.996639784946237,0.999871991807476,1,0.403537492709844,0.445137917081298,0.678574496579747
"437",437,0.575854752816361,0.525398184292991,0.840661048270417,2742.30450406874,3204.15380427888,10570.4942167546,7054.4255437692,1,1,1,0.999937932532663,0.999968966266331,1,0.575854752816361,0.525398184292991,0.840661048270417
